"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PBANKA_1309200.1",15538.6080160233,-0.353937268194669,0.405995752618687,-0.871775790539091,0.383330704222774,0.455420553184696
"PBANKA_1309300.1",934.965207060013,-1.80946777006652,0.461755417106998,-3.91867145036056,8.90383841372389e-05,0.000199042875207054
"PBANKA_1309400.1",9394.24718509409,1.34680194018746,0.311969443784417,4.31709568683963,1.58095634755671e-05,3.87300893528408e-05
"PBANKA_1309500.1",6545.37405845035,0.524350610384686,0.36272800966952,1.4455751869353,0.14829639040179,0.196369867074551
"PBANKA_1309600.1",489.484457051908,-3.48386533039666,0.354519981602218,-9.82699286695119,8.6152898320819e-23,7.45164749737956e-22
"PBANKA_1309700.1",3211.3531890714,1.46562380682486,0.5007365847781,2.92693574102309,0.00342319600836199,0.00612941140087046
"PBANKA_1309750.1",50.6056554075617,0.598806894783726,1.04437916778297,0.573361584811086,0.566399895053899,0.633223044676394
"PBANKA_1309800.1",2000.73750072629,-3.16360284835384,0.23706576904457,-13.3448319472857,1.26956553693087e-40,2.51715782418408e-39
"PBANKA_1309900.1",2241.46188930623,-0.0533130328953481,0.465758275773194,-0.11446502546164,0.908869169772306,0.926848777482935
"PBANKA_1310000.1",12142.4809741076,-2.13560642283871,0.291459625189229,-7.32728048165222,2.34869938958185e-13,1.13048976221236e-12
"PBANKA_1310100.1",173.505007055707,-0.080406793889168,0.488962872070259,-0.164443556928417,0.869381976782867,0.894633264178194
"PBANKA_1310200.1",19866.0443630809,0.477516964867258,0.304302763614036,1.56921665513665,0.116597464678707,0.157758511920927
"PBANKA_1310400.1",2524.11127312217,2.31604878844691,0.351018368081517,6.59808431423468,4.16504393659434e-11,1.6695802094202e-10
"PBANKA_1310500.1",7951.95981384747,-0.836979777288348,0.270362826001345,-3.09576501202936,0.00196305865066742,0.00367716836634832
"PBANKA_1310600.1",1650.30551494574,0.225402100371339,0.232829711800794,0.968098524144504,0.332995166896996,0.403523762424544
"PBANKA_1310700.1",5724.45420758803,-2.4130546911801,0.42622622425029,-5.66144116407793,1.50106973414438e-08,4.95074502848001e-08
"PBANKA_1310800.1",11969.6958165609,0.966742431101871,0.36353817274798,2.65925975199324,0.00783125602130023,0.0132317682038029
"PBANKA_1310900.1",456.953173245611,0.0671523130800289,0.233866532321923,0.287139474012434,0.774005528297464,0.819975030491867
"PBANKA_1311000.1",2255.79996678624,-0.7296094264576,0.234394655678945,-3.11273917207805,0.0018535975470371,0.00348849480733922
"PBANKA_1311100.1",168.894627670476,2.55759582364172,0.270287952598811,9.46248546799998,3.00708879819132e-21,2.38485273148865e-20
"PBANKA_1311200.1",492.372481984674,-2.30607265469071,0.401109053964743,-5.74924109016351,8.96449138703838e-09,2.99688411804039e-08
"PBANKA_1311300.1",639.620484881292,-3.29507381194889,0.71650179986208,-4.59883535893861,4.24859369092865e-06,1.10893673299935e-05
"PBANKA_1311400.1",2653.05749165832,-6.21237049272621,0.714293711534018,-8.69722131444293,3.40109710807797e-18,2.22495629341903e-17
"PBANKA_1311500.1",769.045137706466,-0.865410782033529,0.212290856095699,-4.07653347840573,4.57120766205892e-05,0.000105955825080547
"PBANKA_1311600.1",5834.73546595631,-0.959838123366172,0.268311638731226,-3.57732570940638,0.000347127526568037,0.000723591750690753
"PBANKA_1311700.1",3370.05762291547,0.493725494121424,0.410537466149151,1.20263200032041,0.229118758656168,0.290269648776737
"PBANKA_1311800.1",8614.8633749483,-0.837016359729733,0.295110395628269,-2.83628219178042,0.00456420983875927,0.00801379486335287
"PBANKA_1311900.1",297.176904218343,-0.844437567338599,0.356551023185107,-2.36834986419377,0.0178676305957453,0.0285074700467555
"PBANKA_1312000.1",4684.60987214098,3.97808284988747,0.225728615282366,17.6232988667,1.63204283811293e-69,1.16849733756558e-67
"PBANKA_1312100.1",13156.5918467367,-0.0545616477305127,0.22330947178408,-0.244331990464197,0.806973709310462,0.84810386778704
"PBANKA_1312200.1",3354.69085411303,-2.36838644541989,0.271905951548627,-8.71031484206529,3.0303193239455e-18,1.995056975088e-17
"PBANKA_1312300.1",792.020951725351,-1.0887059922985,0.192280909672815,-5.6620597133176,1.4956675551349e-08,4.93924807605406e-08
"PBANKA_1312400.1",966.218589194085,0.0703919617171413,0.329373231351463,0.213714883350762,0.830769404248786,0.866400218268762
"PBANKA_1312500.1",829.807373603572,-1.638922098708,0.174818428412188,-9.37499618085879,6.91782741627425e-21,5.36261659111184e-20
"PBANKA_1312600.1",223.501179900607,-2.31071922745872,0.414307505302832,-5.57730477455322,2.44273681316858e-08,7.93466179702837e-08
"PBANKA_1312700.1",6156.96015726622,0.788101185278107,0.633898965527231,1.24325993279169,0.21377206382909,0.273041374885767
"PBANKA_1312800.1",19080.5551422378,1.0062017092642,0.314340438745953,3.20099352561318,0.00136954609386518,0.00262453907578996
"PBANKA_1312900.1",7079.4449817711,-2.13212159295305,0.294925489831143,-7.22935679168921,4.85286939641705e-13,2.27837356452914e-12
"PBANKA_1313000.1",3853.76892277419,0.0332635075771736,0.333887086667712,0.0996250196710296,0.920642029814272,0.937000920768523
"PBANKA_1313100.1",7804.66200075047,-3.17159480007521,0.476120866607929,-6.66132283315137,2.71373796277988e-11,1.10152119670317e-10
"PBANKA_1313200.1",14050.2329518649,-5.0862282919015,0.307817503672593,-16.5235187447671,2.48469278006048e-61,1.30699911032773e-59
"PBANKA_1313300.1",3221.93992683942,-1.47268980326511,0.335388807238976,-4.39099269706925,1.12834330768449e-05,2.80724408837526e-05
"PBANKA_1313400.1",16681.2078377411,0.866290153777425,0.418788673940361,2.06856156262906,0.0385872480077287,0.0579595756060143
"PBANKA_1313500.1",519.656005963309,1.20466013964233,0.370627641681302,3.25032459580605,0.00115273353838377,0.00223228451929689
"PBANKA_1313600.1",1353.66863014415,0.989705519092419,0.351453021431746,2.81603929612148,0.00486197193852253,0.0085047388337576
"PBANKA_1313700.1",6043.89345352714,1.26101327774934,0.276854110199898,4.55479341389893,5.24370856706397e-06,1.35089043794177e-05
"PBANKA_1313800.1",836.726082202318,-0.185959404907817,0.19812570872977,-0.938593007944531,0.347939744051154,0.418856611502794
"PBANKA_1313900.1",162.098813905155,0.62950756712376,0.229899377475919,2.73818734976652,0.00617788707670263,0.0106156692934673
"PBANKA_1314000.1",1002.80251305723,0.508891028955549,0.205207526071846,2.47988482048841,0.013142482853122,0.0214736922687302
"PBANKA_1314100.1",6276.78273907313,-1.3296830029828,0.241642160930669,-5.50269455405303,3.74030111810359e-08,1.19388558909127e-07
"PBANKA_1314200.1",2661.82354543213,0.253852860717663,0.209973628202063,1.20897496933936,0.226672461920173,0.287577283578524
"PBANKA_1314300.1",2370.94278475151,-3.00515405094765,0.23275872979069,-12.9110261670961,3.9006787261325e-38,6.88630097027843e-37
"PBANKA_1314400.1",8669.15239069949,-0.435561084890872,0.181929264815856,-2.39412326176185,0.0166601488654511,0.0266966327017098
"PBANKA_1314500.1",598.230637742646,-0.201502866833558,0.447173048801501,-0.450614962984956,0.652267080478892,0.711928181212934
"PBANKA_1314600.1",147.093241703376,-1.39441654557442,0.38872539047878,-3.5871506717299,0.000334311164866035,0.000697439925084747
"PBANKA_1314700.1",2114.33976450692,-0.399241860573438,0.163569390255945,-2.44081034934914,0.0146543483245744,0.0237184193447979
"PBANKA_1314800.1",5408.99664719143,0.178528300362029,0.311748645461427,0.572667445267594,0.566869883836803,0.63361106920614
"PBANKA_1314900.1",30167.5264973939,-1.66164894273701,0.35041396958781,-4.74195975888632,2.11660673159151e-06,5.69176197253743e-06
"PBANKA_1315000.1",1094.63915147765,1.07730697913841,0.478955825466032,2.24928254727911,0.0244945254847445,0.0381824248182213
"PBANKA_1315100.1",2019.56191428108,-0.680408517032308,0.42204296026792,-1.61217833511634,0.106923138285651,0.146553782999876
"PBANKA_1315200.1",211.182605931247,-0.456074767791139,0.22603415220519,-2.01772503553853,0.0436199059545855,0.0649323174114606
"PBANKA_1315300.1",19813.96596467,-5.14452711327154,1.05300459010378,-4.88556950427399,1.03130315840164e-06,2.86442229609937e-06
"PBANKA_1315400.1",1349.256824416,1.7452398710759,0.367736068449456,4.74590343676277,2.07577729127327e-06,5.59071679023704e-06
"PBANKA_1315500.1",2875.69223415785,0.354832467497208,0.354146848330712,1.00193597421445,0.316374516601053,0.385923008300622
"PBANKA_1315600.1",4930.61140959779,0.799515786091986,0.358737427674317,2.22869353575739,0.0258343026611493,0.0400890518417293
"PBANKA_1315700.1",18530.9071098969,2.54547607053668,0.316460650298505,8.04357846113136,8.72522974569342e-16,4.92106776138398e-15
"PBANKA_1315800.1",234.195655188164,0.877432668358375,0.272982022770452,3.21425073876092,0.00130785411816447,0.0025128542598352
"PBANKA_1315900.1",975.591148610332,-1.47423762543688,0.383126813792903,-3.8479103324618,0.000119129637547966,0.000262329466706434
"PBANKA_1316000.1",1012.69051790676,0.420863856009023,0.409796499887717,1.02700695619494,0.304417188573407,0.372571369206057
"PBANKA_1316100.1",9135.6676122231,-2.70118984444873,0.368443000198586,-7.33136426256659,2.27821498128128e-13,1.09861536281618e-12
"PBANKA_1316200.1",578.92497727605,0.932310758045743,0.296428847474385,3.14514179705909,0.00166006347428363,0.00314272023868239
"PBANKA_1316300.1",10996.3192854103,0.141327418337919,0.454106871872691,0.311220611472138,0.755632914876868,0.804312962252788
