"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PBANKA_1430500.1",126.081982792584,-0.0576372326481433,0.399711634233074,-0.144197035342071,0.885344881935119,0.902050095691458
"PBANKA_1430600.1",908.817990036584,2.0717529337349,0.644679338287304,3.21361770215693,0.00131074063481261,0.00221536654834722
"PBANKA_1430700.1",2129.81514941831,0.213562212506725,0.402788930973156,0.530208742307664,0.595967210356122,0.643876605828331
"PBANKA_1430800.1",642.115336353986,1.06261298955366,0.356479694919506,2.98085137722529,0.00287448260254999,0.00465680635328259
"PBANKA_1430900.1",6919.4168697562,3.9171492315798,0.173119938180247,22.6267943066233,2.36159037643677e-113,6.40736757396396e-111
"PBANKA_1431000.1",106.589641929041,0.781516088765707,0.351284281171937,2.22473970699301,0.0260987170336774,0.0369713894774957
"PBANKA_1431050.1",588.955619478767,0.721714453688723,0.323842295717774,2.22859849757763,0.0258406311141722,0.0366561511814964
"PBANKA_1431100.1",2521.7127382317,1.093994474885,0.222179275544711,4.92392673530366,8.48246054917088e-07,2.02627822664392e-06
"PBANKA_1431200.1",581.629616585857,4.24412192367258,0.492563629407609,8.61639323385863,6.90961661635679e-18,3.42491092858839e-17
"PBANKA_1431300.1",510.021916170005,2.98104744473885,0.465049192941438,6.41017657913502,1.45351188345263e-10,4.7036119015683e-10
"PBANKA_1431400.1",15986.7353329816,7.70909862933748,0.659994444444157,11.6805507898328,1.60253735957001e-31,1.61349220480145e-30
"PBANKA_1431500.1",6840.10506080622,8.55772327611944,0.662825805080875,12.9109687802141,3.90358704377251e-38,5.26779874624275e-37
"PBANKA_1431600.1",1464.33470867908,0.547129102731419,0.295650844712667,1.8505920497645,0.0642282643271156,0.0852682726258771
"PBANKA_1431700.1",680.890179038791,0.310965367263155,0.245583338806421,1.26623153172565,0.205430201656543,0.246621492673376
"PBANKA_1431800.1",235.331610790097,1.01365416368691,0.315047791264245,3.21746157819183,0.00129330347886019,0.00218804707368699
"PBANKA_1431900.1",804.748998729387,2.0240105222483,0.331193093436283,6.11127032042924,9.88411777566496e-10,3.02928817678673e-09
"PBANKA_1432000.1",1225.73051245556,0.174231277064734,0.318957417881275,0.546252469129241,0.584892403703725,0.633295597793048
