"","GeneId","X0h","X1h","X2h","X4h","X6h","X8h","X12h","X18h","X24h","X30h","X44h","MFfc","Cluster","TranscriptLength"
"4520","PBANKA_1415700.1","-0.015296672","-0.06422442","0.239246554","-0.266196513","0.347051343","0.319751131","0.570625034","0.389591805","0.203622115","0.26633616","-0.147882378","-0.402565799052185","45",7464
"4521","PBANKA_1415800.1","0.239179739","0.021687832","0.00463841","0.224091221","-0.317250779","-0.242975948","-0.66310149","-0.682219083","-2.688400287","-3.193457809","-2.269152592","0.0640830027256932","41",852
"4522","PBANKA_1415900.1","0.16142821","0.028052035","-0.060879369","0.045611771","-0.42011955","-0.449978878","-0.52144305","-0.923182791","-3.108696938","-3.574680761","-2.696352097","-0.0932353484660149","41",498
"4523","PBANKA_1416000.1","0.162517275","-0.065096303","0.107247963","0.037217053","0.147088878","-0.062264434","-0.62896681","-0.362805064","0.307772753","1.936271643","1.441082686","-2.3188078662799","13",276
"4524","PBANKA_1416100.1","-0.169866546","-0.032413055","0.063738933","-0.32661821","0.058787198","-0.46643138","0.199885942","-1.023954003","-1.555000622","-1.061353489","-0.684675366","-0.684086927454853","10",1836
"4525","PBANKA_1416200.1","0.284152648","0.049891941","-0.142239981","0.02495878","0.020679176","-0.18582644","-0.407562576","0.419054155","1.109205723","0.611158332","1.050171269","-1.07420177029442","20",480
"4526","PBANKA_1416300.1","0.161873918","0.099953616","-0.07845228","0.115888468","-0.247426237","-0.085918689","-0.966803151","-0.270846871","-0.387863621","-0.866487501","-0.881555098","1.06651187091275","27",438
"4527","PBANKA_1416400.1","0.046136068","0.119409431","0.010776069","-0.001588692","-0.258413544","0.118732474","0.074610275","0.009357694","-0.094575037","-0.786200946","-0.658011352","-1.61739054533004","2",2736
"4528","PBANKA_1416500.1","-0.089586761","-0.007243646","-0.086163568","-0.044122989","-0.224508333","0.202928495","0.639153534","0.445187774","-0.082088068","1.000433785","2.247848925","0.0966474285070333","29",573
"4529","PBANKA_1416600.1","0.017256612","-0.042670187","0.050299323","0.160214553","0.103832386","-0.271450881","-0.67212181","-0.75553732","-1.966473151","-1.690454434","-1.618900259","-1.2635320693067","33",576
"4530","PBANKA_1416700.1","0.183987555","-0.063452217","0.077197608","-0.054178087","0.164078427","-0.256858899","-0.026240301","-1.709272503","-4.049153037","-2.675473633","-2.562380942","-0.768364927949802","49",1218
"4531","PBANKA_1416800.1","-0.233078747","0.018925675","0.245859643","-0.265699729","-0.164370232","0.287145617","1.521923123","-0.850886863","-0.778876737","0.509294767","0.249022587","-1.53684704412923","12",4533
"4532","PBANKA_1416900.1","-0.272143265","-0.001631206","-0.139097359","-0.349468014","-0.108768765","0.709877948","1.550226352","3.036341411","2.862134341","4.707455132","3.910991133","1.36368453018488","40",3684
"4533","PBANKA_1417000.1","-0.218972867","-0.032334585","0.113649908","-0.218933626","-0.087499211","-0.335805307","0.56926348","2.904300642","4.170541491","5.233970024","4.036423339","1.57897227312949","40",687
"4534","PBANKA_1417100.1","0.045551629","-0.048891136","0.070939568","0.037133426","0.162468079","-0.265679703","0.15916866","-0.022908595","0.772237169","1.176968725","0.222659907","1.96903481406808","53",1725
"4535","PBANKA_1417200.1","-0.263407753","0.003476883","0.114657263","0.010003803","0.07282549","0.127123559","2.276491916","3.370851841","3.89619923","5.584399373","6.192077598","-4.37212439759642","23",2421
"4536","PBANKA_1417300.1","-0.120826214","0.031163648","-0.046022839","0.141495183","-0.121624842","-0.049396529","-0.416189698","-0.796113432","-1.052316677","-0.848152685","-0.8639215","-0.592637043870084","10",2010
"4537","PBANKA_1417400.1","0.0157697","0.015033844","0.078060582","-0.085581251","-0.195304933","0.436971591","0.634214332","2.710540467","5.461021081","7.130569101","6.185095586","-6.06685685281198","15",1938
"4538","PBANKA_1417500.1","0.332441426","-0.055346443","0.010734338","0.003705447","-0.007408182","-0.657717825","-0.56894935","-1.103535595","-1.920328734","-1.910218782","-2.038157114","1.95579210661723","59",1950
"4539","PBANKA_1417600.1","-0.062904952","0.082743139","0.144627149","0.141500651","-0.157818366","0.005174528","-0.249240924","-0.527975764","-0.80848226","-0.987909885","-0.889707399","0.428614009896207","27",2211
"4540","PBANKA_1417700.1","-0.01920412","-0.088881385","0.39176585","0.938190404","0.810929943","1.212891238","2.33794944","2.645084019","3.916543995","4.417649774","3.46380558","4.65338732155415","47",2211
"4541","PBANKA_1417800.1","0.255871015","0.050157035","0.069735507","-0.069129237","-0.205008707","0.093321939","0.211020345","0.083029505","-0.159199507","-1.067903914","-1.378725617","-0.00880062588940089","35",2436
"4542","PBANKA_1417900.1","-0.209764836","-0.022635342","0.005667407","-0.444662014","-0.1413113","-0.318861659","0.051620479","0.530361545","1.163028094","2.641744818","1.440734298","2.91042375117633","54",3159
"4543","PBANKA_1418000.1","0.191778938","-0.051478266","0.160000851","0.163797277","0.326886193","0.048043427","-0.393639859","0.917702173","2.335846138","2.169115918","1.284262722","2.45270821382421","54",225
"4544","PBANKA_1418100.1","-0.174885465","-0.007945576","0.323302137","0.732635985","2.791015457","3.48989884","4.728756976","5.587728516","5.583659435","6.175743082","5.858184045","-0.56455678804878","32",5274
"4545","PBANKA_1418200.1","0.047115719","0.008790241","0.012725977","-0.040075362","0.167442028","0.197415163","0.092276176","-0.117062767","0.16298101","0.802222258","-0.274138403","-0.245852295515899","28",2475
"4546","PBANKA_1418300.1","-0.025393742","0.045326606","-0.013082677","-0.020937475","-0.193249643","0.083586439","-0.306506635","-1.053188176","-2.609918139","-2.450398086","-2.675809537","1.34647951587173","42",3819
"4547","PBANKA_1418400.1","0.166351938","-0.076042394","-0.014109825","-0.005640566","0.019934768","-0.249859407","-0.85340595","-0.210039623","0.372592658","0.823232085","0.294350896","0.31793612797553","28",564
"4548","PBANKA_1418500.1","-0.038116694","-0.058260885","0.012403412","0.156648176","0.551667455","0.012439995","0.076573181","0.338654832","0.802353029","1.017874502","0.842440941","0.135254846286055","37",1578
"4549","PBANKA_1418600.1","0.207973153","0.052247825","-0.024004352","-0.071966446","0.069069705","0.125698915","0.430185446","0.447495641","1.453342369","1.216226928","0.533727423","3.17130269515342","53",2244
"4550","PBANKA_1418700.1","0.083263951","0.004367218","-0.033306503","0.062203333","0.144003273","0.001978492","-0.015806601","-0.650874778","-1.111034156","-0.991450353","-1.71373618","0.323474620459719","43",966
"4551","PBANKA_1418800.1","0.087768897","0.026550754","-0.051321161","0.199584022","0.087090004","0.161403128","-0.114292262","-0.031187537","0.282578836","0.409598099","0.419843599","-1.41836543493893","19",618
"4552","PBANKA_1418900.1","0.158816437","-0.002917221","0.067010869","0.135180591","-0.179902793","-0.089123318","-0.77466709","0.192035268","1.668787317","2.80760453","2.222368279","-3.21341946345532","5",651
"4553","PBANKA_1419000.1","-0.243271758","0.000536757","0.173476764","-0.082351717","-0.153979253","-0.273246043","1.830537268","0.641734224","1.392508585","2.035378762","2.249737476","-0.162588708742168","30",4023
"4554","PBANKA_1419100.1","0.194830407","-0.015216398","0.022791149","0.134507024","0.004695006","-0.207716296","-0.432502632","0.267559094","1.332260215","1.704415088","0.820025774","-2.15343718094456","13",1272
"4555","PBANKA_1419200.1","0.201629583","0.000279445","0.039251013","0.130643874","-0.109429964","-0.205940306","-1.03645071","0.288983677","1.445758064","1.965269423","1.650708742","-2.58809711611279","13",387
"4556","PBANKA_1419300.1","-0.210825492","0.046520648","0.163207317","-0.13980394","0.089854793","1.011084778","2.424089272","5.590648638","9.178871032","9.558825337","9.32796156","-5.40448203542369","8",1992
"4557","PBANKA_1419400.1","-0.161451843","-0.018648374","-0.006264767","-0.205458973","0.386940948","1.292519984","1.976335406","1.630193582","0.379464707","0.363999535","-0.497800755","-0.0300677682886537","46",6453
"4558","PBANKA_1419500.1","0.119888026","0.009286375","-0.008077372","0.024537863","-0.285554839","-0.216060336","-1.283355197","-0.385876477","-1.989950964","-2.182122413","-1.331794217","-1.12788634884293","33",228
"4559","PBANKA_1419600.1","0.011145528","0.095300408","0.119484046","-0.050849478","0.073615505","0.120756731","0.084111948","-0.600303517","-1.046130443","-1.489427769","-1.39898018","1.04593531004485","43",9120
"4560","PBANKA_1419700.1","0.083438072","-0.031167341","0.063025493","0.059578046","-0.381855664","-0.198662381","-0.895148186","-0.978903907","-2.377949672","-1.371376788","-1.392102963","-0.44568541723609","26",891
"4561","PBANKA_1419800.1","-0.272132746","-0.007114124","0.099086863","-0.1211401","-0.185425135","-0.13913124","0.983803305","-2.221026229","-2.231188032","-1.20883924","-0.795521839","0.0963729349447806","11",3477
"4562","PBANKA_1419900.1","-0.161575501","-0.027232215","0.124164386","0.089137472","0.791134652","0.665999768","1.448282056","0.452251627","0.893451118","3.933891274","2.393242667","-1.42329420407132","14",2349
"4563","PBANKA_1420000.1","0.089901348","0.026230757","0.027407094","0.179941548","-0.118328356","-0.056176158","-0.820365421","-0.379056246","-0.884032598","-0.386910191","-0.836240549","-0.0179881287433831","27",1074
"4564","PBANKA_1420100.1","-0.324334139","0.039905225","0.129594181","-0.008654193","-0.150015665","0.543449633","0.059010509","3.224322424","5.263136172","5.827068094","4.006896705","5.48513641588443","47",2982
"4565","PBANKA_1420200.1","0.164064522","-0.063859275","0.032519186","-0.021694158","0.53082039","0.073060267","0.325437151","-0.500727458","-1.045507482","-1.067941029","-1.427158721","-0.469234832328308","10",2598
"4566","PBANKA_1420300.1","0.042063314","0.000438192","0.015665348","0.036980421","-0.115964982","-0.118138017","-1.002831288","0.031538962","0.684419572","0.943375521","0.354822184","0.337656216910383","37",627
"4567","PBANKA_1420400.1","0.111473445","-0.080587283","0.033085052","-0.069861498","-0.072638178","-0.517811181","-0.669290275","-0.560843269","-0.570384193","0.199868054","-0.106379061","0.990634858069884","52",750
"4568","PBANKA_1420500.1","0.076481127","0.06663147","0.246130395","-0.060413599","-0.016757294","0.37047329","0.696579022","0.262173952","-0.422713307","-2.389593088","-1.725182554","0.443735826992746","17",9012
"4569","PBANKA_1420600.1","0.003536396","0.016601125","-0.016279659","0.087242353","-0.300606064","-0.199706788","-0.910012056","-0.497740585","-0.980751538","0.098000311","-0.105400101","0.130962561639831","27",372
"4570","PBANKA_1420700.1","0.241040707","0.056107911","-0.113988792","-0.14090173","-0.078840612","0.416037639","0.752428869","4.265985867","4.784605651","5.112019578","4.652790408","4.33763087744968","47",1857
"4571","PBANKA_1420800.1","-0.158293483","0.060381573","0.096180259","-0.058196165","-0.066699076","0.086535153","0.009995989","0.554452662","1.391573388","1.558323778","2.186759104","-2.96663630105002","4",3594
"4572","PBANKA_1420900.1","0.022667546","0.056056553","-0.069107836","-0.052943573","-0.2072588","0.028522921","0.249004535","-0.220983003","-0.452108332","-0.794223754","-0.249294353","-1.84973510603274","1",3021
"4573","PBANKA_1421000.1","0.175558134","0.005952631","-0.026122638","0.07988818","0.016314067","-0.114780967","0.493951263","3.359624856","5.242260686","5.261008628","4.007154613","5.30216637332977","47",720
"4574","PBANKA_1421100.1","0.152761065","-0.010355785","0.047709279","0.07933367","-0.315415193","0.006992014","0.067158443","0.686531536","1.084880905","0.889173222","-0.196746858","2.61537290663569","53",1101
"4575","PBANKA_1421200.1","-0.02328228","0.106453317","-0.002175488","0.028835001","-0.097365236","0.021870761","0.241499566","0.263571194","0.317911715","-0.040208711","-0.07102072","0.496473894033837","45",1314
"4576","PBANKA_1421241:tRNA","0.035843215","-0.008542336","0.007523069","-0.014188364","-0.045513658","0.059386138","-0.14075376","0.746336393","-3.361915485","-2.446244315","-0.780834823","-1.19309159039173","33",80
"4577","PBANKA_1421261:tRNA","-0.027432391","0.010172977","-0.021660973","-0.061150466","-0.09585803","0.030538024","-0.419340251","1.708879699","-0.643661994","-1.416119189","-2.249511844","2.01661357019372","34",82
"4578","PBANKA_1421300.1","0.259563182","0.032443026","0.090462087","0.244855057","0.001707475","0.080536588","-0.29384111","0.800240578","0.604324322","0.17994604","-0.207934356","2.82193489962715","61",969
"4579","PBANKA_1421400.1","-0.061783719","-0.016737845","-0.001812367","-0.070965339","-0.415865444","0.013464944","0.011836979","3.149880744","9.819357205","8.494944024","7.996316908","1.69194590478002","48",306
"4580","PBANKA_1421500.1","-0.400602553","-0.00963488","0.067396885","-0.066231826","0.72016226","1.509803082","2.777511399","5.81871937","7.447174937","7.898710615","8.433468229","-4.42547203197837","16",3909
"4581","PBANKA_1421600.1","-0.308142375","0.001629195","0.010196028","0.166965846","1.39962666","1.427123169","2.194237503","4.83048884","5.812354759","7.177733891","6.884173058","-3.27386171242494","16",1437
"4582","PBANKA_1421700.1","-0.171274731","0.028243529","0.043291398","-0.089924811","-0.174321465","0.266184431","1.307475696","5.013976655","9.429895405","10.13090577","9.291168233","-5.04894057742729","8",675
