GeneID	asexual1	asexual2	asexual3	female1	female2	female3	male1	male2	male3
PBANKA_0802300	104.841332235253	113.496670541994	116.278671205697	54.2474862071561	64.374207564058	52.322358032562	96.9077370868696	110.883532336141	91.2228274432255
PBANKA_0802400	4.21957023002276	5.60171581948556	8.24016718523204	2.34442672136787	2.03380924399344	2.17158541651536	3.29917044445899	2.97637624049241	4.66291271206608
PBANKA_0802500	2.75777905490916	5.74777775624486	3.78097046749912	13.9985645715434	14.2065175526779	13.2415059383698	1.53368535487741	3.37514505764435	2.70844292910213
PBANKA_0802600	65.3926649890009	64.5447559628364	68.1134091898106	20.120110415369	20.3198594856585	18.6880673973448	77.8923731664134	72.6221946042706	91.6072023471202
PBANKA_0802700	78.704953775543	83.554394448876	80.305546046351	10.29233397151	14.9033798497827	12.5304676515711	132.673700334658	133.113388325634	122.359763513469
PBANKA_0802800	7.17930329324138	17.1140104709266	9.71991551779132	3.21182842884926	2.68457293551579	2.58099735353991	116.82223169152	65.3145842146035	97.3277872751447
PBANKA_0802900	9.84443155023074	8.23510253821712	13.5906389563212	2.58943751215672	1.85195934735597	2.2123570488273	10.827566282379	9.6191595203076	14.8171765866757
PBANKA_0803000	15.3636698290347	57.2403597218264	25.3543126212422	13.32219873716	13.7829701044173	11.7602477404381	212.849083278892	171.686000825718	160.264434087567
PBANKA_0803100	154.621201530421	231.356118043934	162.053061054979	32.8735953218015	37.8961703407643	41.1880898872287	694.267686216327	594.954852168738	537.005843841267
PBANKA_0803200	38.6799338180699	51.4854398801165	43.0524156119241	18.9432644877581	16.5579128432143	16.4201667657921	48.0790923118268	43.8404999589012	52.5100397705151
PBANKA_0803300	33.1974246221651	27.4782358497118	28.6434000531403	11.1682237544579	11.2900616734735	10.2774892320387	29.7419780894665	29.3075328938819	39.7281930114533
PBANKA_0803400	3055.89674342192	2635.26186415159	3266.99438257481	643.61736230336	742.430006362231	780.807902982274	961.933961123041	1588.41304351938	1348.5091121915
PBANKA_0803500	920.781548073588	900.559774602765	804.218783497101	270.844970823416	259.378596544891	255.073987826053	145.652219542132	271.279087670991	239.433559784986
PBANKA_0803600	182.887989183928	136.989002966972	181.165294428087	18.6100891534049	24.9104728011716	21.6646583403568	30.1631031106434	51.617984149982	51.1783207569641
PBANKA_0803700	39.3507250374636	39.5969988730976	37.8348528604297	16.5765900330068	17.2219061030329	18.8851456473588	12.2781809424666	17.147017481311	19.8563904581078
PBANKA_0803800	235.576270711866	239.215630008298	210.31610141555	158.217306310817	190.922325658751	223.794714441551	59.4749146899258	96.2151171255546	90.5921841774285
PBANKA_0803900	1.79910000094417	4.50290737680604	1.30087925923647	0.347595529501665	2.47788818337784	1.72141991109288	2.01774474728159	13.8681211333347	8.85206647841423
PBANKA_0804000	4084.42773440157	3446.1650736172	3863.23372530868	419.261878753597	584.924346771604	638.941094290579	1085.39874553696	1856.39387785143	1452.88110458618
PBANKA_0804100	362.314492942844	295.324196539305	352.008995892683	47.3798339947528	70.8284230115732	58.9346108697126	118.757508056859	187.229134608478	139.77916753514
PBANKA_0804200	38.3827008125363	27.0953709621908	34.5591519215137	4.51075434758222	5.17344007858511	5.16180445923745	4.76078457372577	9.94210652798916	10.3284274589835
PBANKA_0804300	18.7206116023304	38.9335924520383	12.1100586779039	16.6967960318704	14.927639025105	13.204540460875	645.980100199933	446.613927936781	477.770255876564
PBANKA_0804400	28.8339736062923	32.0877677230025	29.3199909064407	4.21377961785941	5.28629183872952	5.54972464486202	75.1698593734259	62.7655773855137	76.138403550152
PBANKA_0804500	10.5785248910478	47.6142238290896	17.4584522265208	16.3271723029206	21.6540945979462	21.395015591183	10.6866258926114	63.7730791306157	39.6130709398456
PBANKA_0804600	166.695379933636	117.285635107211	156.016307959172	11.9463235866191	13.8110952251766	17.6434947533721	23.0183756365759	42.8105744125545	49.0028492120617
PBANKA_0804700	48.3313778031421	42.0671613602058	37.4983608694196	15.7190422785753	15.0246553341323	15.2058758813204	22.0729046596562	25.5876601192513	27.9460166359599
PBANKA_0804800	143.521226819506	139.86239749912	160.340931952402	21.528692882449	27.487271243517	30.4471142646904	21.1393955500083	46.4647923592795	44.8286905532231
PBANKA_0804900	117.43316349205	100.651783609399	107.356519320734	23.5498783498943	18.3968591478801	23.0597845889538	43.0090099103555	25.6628826186754	58.5871784126086
PBANKA_0805000	55.3361460343082	49.281336432233	51.2364993580501	9.48624515960887	8.37580904127988	10.1648409973989	48.2678878546973	37.6280544964856	54.3177018108413
PBANKA_0805100	355.981920186819	331.876050505283	382.426337618454	55.2676891907647	67.1072025047768	75.3743570609451	50.9275952193248	127.930036818766	101.206653031636
PBANKA_0805200	43.3945540276278	39.1693923093206	32.4531936560042	9.39014136736293	6.72805925519626	8.90208073440408	68.9850990158693	52.351778005232	61.6031803435676
PBANKA_0805300	2.16008446715303	9.45348243845183	2.29503247954063	58.4871662310034	48.906501794117	47.566341834577	12.7422450721975	18.0913271724344	11.8824699879094
PBANKA_0805400	273.343260143451	346.116618790679	347.406443318178	56.4519968162811	70.7563499220872	57.8692190683394	109.995913651808	123.783444989106	142.933382736705
PBANKA_0805500	35.4540167196372	42.8101152875312	33.6914317015863	2.165125968298	2.87219719400225	3.30139944392379	181.307697408732	128.613482971167	141.694167116648
PBANKA_0805600	238.516579612353	221.152790966201	215.426558354658	14.2892957095781	25.2553987921203	25.4990841702142	372.172783467704	347.995182631814	360.761183093389
PBANKA_0805700	4112.93307552879	3272.57318531112	4376.83185209822	589.010989933198	690.818974664067	666.688024979123	783.911007155922	1467.59430498098	1184.38519604487
PBANKA_0805800	74.9447967182978	88.5573999557772	78.8324602024498	11.1147197819066	15.0573832545535	16.8667390772137	16.3585558712853	37.8182171335206	35.9039134671571
PBANKA_0805900	70.1053553559402	73.8507467888969	64.2104512662399	28.9861391181351	22.9724335639207	26.6717533543841	305.431915615682	228.939116157437	285.640462809178
PBANKA_0806000	329.883423154489	194.421556346085	229.414155078304	70.543541172063	73.5880022658071	78.8816617147752	32.0640262127305	63.463851334605	63.8553604567651
PBANKA_0806100	150.868528079176	101.779461051077	118.838868183777	10.5176087308486	10.9838025292276	13.7350529778909	17.9235765633731	29.6262842813071	33.7869032235
PBANKA_0806200	368.754419637967	395.370277374826	305.334946132218	107.464951204265	125.59549907256	130.517101314667	366.190099741498	359.16588993089	333.454564607463
PBANKA_0806300	15.0970008510932	20.4767624765434	19.1343011447704	20.6438333149315	14.5691587443053	18.0008851073978	5.34456442488599	5.48163484552064	6.08851350055018
PBANKA_0806400	113.868037559758	111.582044797254	127.32355749777	35.9109631416407	33.7169784952485	39.3774804662495	35.7691114290827	48.562839672892	48.4939294034867
PBANKA_0806500	171.526092158006	141.326490585041	146.068577446967	53.7803151190586	60.3492625285121	65.8289504867814	18.2594727465176	41.1744256383393	36.8381815666241
PBANKA_0806600	50.1715958940987	42.8985659389518	43.4070541255679	15.8723322262733	12.5300471752287	15.6080147476033	5.42335224147249	9.81753529305763	11.5372277684776
PBANKA_0806700	9.00515390041168	15.0169206501344	13.5787574448846	8.23261993955585	9.01211875580839	7.96619485965375	11.3619947295412	12.9519897534955	13.0296550062742
PBANKA_0806800	13.3773210510661	86.1023470784412	12.7738400344742	15.777888431295	13.4970124703077	16.3866257866236	1429.68451636649	1223.22162411309	1126.41211755165
PBANKA_0806900	51.4103475679638	49.3896597444979	53.5426061012393	1.93285907552401	3.50618276439553	3.41010462387644	97.5373600936299	104.608733070685	108.980105959876
PBANKA_0807000	151.686213363897	160.900980553725	145.517944553989	66.3044864913004	64.6249076367869	69.9009705810452	48.8028170056382	66.9514796857494	66.6760303168378
PBANKA_0807100	116.16808343628	96.1589632032151	110.974503457334	18.376158622622	21.1240190544816	22.3376997833402	52.1601109504508	58.5150382314456	57.4952914943941
PBANKA_0807200	3.33805616613537	16.084631884602	4.18267049496189	1688.69288684932	1645.19895090478	1369.40368793119	12.5185608106561	38.4309905147763	29.7590763772538
PBANKA_0807300	101.564646871483	76.1957424990154	74.6772272945072	5.31742161153569	7.67501729526772	9.12352552879224	8.74967494957562	17.9282311168647	21.0472750596446
PBANKA_0807400	102.556696053822	89.9885025686929	105.980774851054	2.82479300308353	8.12983313498729	7.90705545828661	12.5736069645753	26.3637540343186	33.4531138392941
PBANKA_0807500	54.874662523618	55.0219825482101	45.0146890625523	23.2133456257107	25.7509075932397	23.0829354965921	34.3145837572112	41.4562299814087	41.4769851951565
PBANKA_0807600	3005.5594330588	2348.17947434376	2923.11699325862	403.761173810309	576.384323544612	603.166409959043	686.831480095288	1342.72639075311	1108.49325385511
PBANKA_0807700	9.90358147639795	16.7140672177412	15.4201974093771	2.78064362687747	2.12869436433634	2.26030438152591	76.7291643160795	62.9540939981509	78.181457547444
PBANKA_0807800	12.6746411109461	28.7556217586806	24.2310139321234	6.66828969786322	4.94926132332874	6.43684316448532	15.5072630326494	14.0358854950962	16.769105396025
PBANKA_0807900	92.074320006082	78.1031424220122	82.9980198976428	26.3109995179547	35.8878873950844	28.9313064022842	120.922704717883	142.504808899713	139.556703173556
PBANKA_0808000	18.0812006051703	52.9055070467631	43.8717759412708	27.5515397715689	25.2290714962834	29.5308752596127	16.0921050822426	18.5924421171958	23.8536382346637
PBANKA_0808100	6.48350926483279	9.23280773978167	7.62096072485209	1.23105052124798	1.25367613498316	1.73272114380345	1.98312288814141	3.34961735611544	5.1653222409341
PBANKA_0808200	566.415455675741	489.820882487953	574.842774179522	80.0390638280596	94.96432422312	95.3063105039572	127.584901655166	209.107391826405	211.987288528323
PBANKA_0808300	75.2718779834279	55.8316748147576	60.6987830809721	19.2662131478086	19.041693999848	13.2504286651805	22.0241039229193	24.6132224384596	34.1432225246044
PBANKA_0808380	0.577892727576005	0.260349917422604	0.268623119764414	0	0	0	0	0	0.278157820171514
PBANKA_0808420	64.9723169015674	61.3024725240452	49.366240804898	11.5418467386336	10.9628426426381	13.1906393187358	56.3399417770532	48.7678727721185	55.7879579894194
PBANKA_0808500	270.164850141783	189.372021185266	248.946476241671	11.0535378381529	15.1261799194235	13.3431560858587	38.2798279043934	48.526216113561	61.1947204377332
PBANKA_0808600	8.94224306439438	7.50157485946771	7.9825168873276	3.11396308500204	3.52821690588427	3.26812854762707	15.8451824957489	15.2270920533061	19.8426164404441
PBANKA_0808700	107.823639742685	90.1534557101949	85.0348770491903	18.0921135019095	19.7181404727076	19.9756113875911	54.2440610663152	62.8795309783613	73.4748268932873
PBANKA_0808800	81.8204554884839	72.8721996587823	73.4325181851038	14.8657315810143	20.8044473218258	20.1440217120858	15.4972240581042	32.6967402037776	28.3757697079258
PBANKA_0808900	183.536794039619	190.172865583318	181.175217039045	34.4354738707922	38.8036742118991	41.6554780264316	144.399704279508	158.005361827908	159.019528044702
PBANKA_0809000	82.0247373291102	67.7100751008371	58.3023822530246	14.8303884808959	15.9630351569056	16.3286569366159	275.040719482585	230.040366499416	282.034347249699
PBANKA_0809100	205.856160323087	220.485585980691	246.449677297839	17.630194759778	29.3521270754504	29.8231372123961	68.3666358067199	122.78002322181	101.442860940687
PBANKA_0809200	66.0266387086839	80.377643014227	87.0131133247935	4.5801952368037	8.24039610154895	8.77068200005442	32.3882995371031	43.7540246946583	45.4734248556636
PBANKA_0809300	71.0783671259095	88.0905480089392	91.139177469437	11.4266530394408	11.2804403284877	13.7430321256491	12.6753378313121	19.2630650293832	27.6279961469935
PBANKA_0809400	32.0980170538821	81.1070347684195	59.1700457140331	35.1393332509183	28.9060733688437	36.3589387740017	40.6877888601665	57.05245201144	65.4254665420703
PBANKA_0809500	2.59210136058364	2.89165345176173	2.75403897544876	0.375605654694517	0.163932408248437	0.265733753265793	1.0193796057758	0.723653086897375	2.07943224788414
PBANKA_0809600	5.44808760448517	10.070038472667	9.02872152541505	4.3060868949444	4.23269924007312	3.78292521925532	1.442471254108	3.76637081163248	3.15094766481553
PBANKA_0809700	119.533558866718	138.054652225322	138.809435375937	58.2973133490624	74.9822841404783	63.4706393929932	178.57863712146	168.181224749724	152.478539296677
PBANKA_0809800	13.9096061422691	20.3222011206969	36.4975870698317	6.83782248679195	7.53899108553564	8.39588238845912	3.57859916138062	9.65364070250963	7.44598336614545
PBANKA_0809900	68.0492370848926	66.1032708367424	79.4419849270498	30.8955442853291	35.799971383828	36.6137549089892	17.3081001734775	28.2056642380724	41.5321545265927
PBANKA_0810000	39.1858767328935	40.1835577047373	40.4196314651386	38.7739071915639	39.7068246371613	39.6900141888555	11.6434030640145	17.19974219665	17.1848187530621
PBANKA_0810100	11.3069487454297	7.17967769474939	8.69074799237812	2.20606322400111	1.89188101395955	1.87837290298664	1.38883729358343	2.17484441965539	4.15678423141465
PBANKA_0810200	47.489733016125	59.2086102525599	56.1075709830511	41.1671350570505	41.469851514753	37.604443198585	40.5410158953944	47.9057636142791	53.7472691234636
PBANKA_0810300	0.574097044636262	2.6334244520907	0.533717528595963	16.8344110753479	13.5394530611099	16.4942555126441	17.1928478757397	13.9220040712009	18.5392872262098
PBANKA_0810400	6.7725613959593	7.4315071365566	2.68056404321874	15.7990968045329	13.4177869170433	18.1893072251238	16.4287145677686	11.0729863604278	17.2997732883043
PBANKA_0810500	674.448970808496	726.810186138102	681.407313802398	429.790022381212	504.419192238984	507.392431112605	457.36937236418	543.023063224721	436.244181302325
PBANKA_0810600	118.883341638897	117.608145850239	133.49365022852	22.4872012047431	22.3567994783327	23.2248014620105	70.028954323368	50.5452667129073	78.8816025426112
PBANKA_0810700	4.52682636601204	31.5891233139426	9.31226815183304	4935.90707827339	4622.49236099986	5380.06006318761	25.3652192982647	113.780742363724	55.4461254875219
PBANKA_0810800	6.26649218801334	34.996948047145	14.1707045417462	26.4067644623725	19.7441978377373	22.2173241562596	194.937991919793	130.681186186033	168.203960705847
PBANKA_0810900	46.3774448630486	76.7696321019362	44.0050884904393	50.3351964995459	51.0484931714277	52.3572642442626	267.225735646358	195.256970746488	188.453418638353
PBANKA_0811000	550.381082340122	507.90486027102	544.248808035508	115.259112500398	148.165006247106	142.467360180371	82.7604582125102	193.773061267143	144.87980821583
PBANKA_0811100	20.4592667262795	30.4861354917436	37.9971735537728	6.6248293128226	7.67501729526772	9.35094478684131	5.38836287217267	11.9764409035698	12.5171019077182
PBANKA_0811200	13.8013755362218	9.90623052860983	11.4171003984507	3.63536318044128	2.77016110289178	4.10432749179338	4.80279612380876	5.54279208156369	9.76751057584794
PBANKA_0811300	286.02952366432	275.852061945795	241.631239358113	34.9647870031151	40.7218833237288	39.2523772750364	399.726752218339	298.022021689541	332.406980568962
PBANKA_0811400	23.8445299475258	30.1972065065795	33.4611447479085	8.74360883013926	10.8932042115207	9.12723126621255	50.0032195534236	50.3442738610487	47.8347845176351
PBANKA_0811500	44.4977400233524	31.0361320164713	41.1618078169239	26.0272257235578	19.0447522187225	23.1695113428863	4.81571256914627	10.9059849423594	13.9467037276694
PBANKA_0811600	37.8831261326407	36.7966366968505	38.4043380126098	5.93129997744606	7.20940464036193	7.0930673250551	11.3085149364776	20.3051735555696	19.3389843519839
PBANKA_0811700	76.9175220403663	99.8051408439551	81.9972073080876	41.1744284471197	47.1373978884359	43.1086581235433	72.6223020814777	82.4557464201628	75.4224929395062
PBANKA_0811800	5.08545600266885	37.8526140809212	5.7555423226045	33.49702553562	28.1906722219225	31.2738588126078	288.003793412698	185.260434108677	194.812062193514
PBANKA_0811900	38.5062545029667	51.0884343705597	69.7617329650251	19.7566107337101	20.7019623596493	21.6447778062381	8.11272543217357	21.6326524798661	18.9914649634344
PBANKA_0812000	66.8175039384115	171.351862937119	102.980517567678	43.2485077124757	41.8987468330879	45.9907086135401	461.445063016033	312.703658215209	310.466523112998
PBANKA_0812100	27.86137881209	97.5158741333525	42.0786216086662	42.2378067707901	39.8080802118475	48.5914350156878	287.594801085207	221.426966893879	195.300239118525
PBANKA_0812200	1.74311867069309	3.64246850629757	3.96509039092164	134.976981885963	119.889680900524	132.349672548361	3.23305764375606	16.416243378814	9.1399349078528
PBANKA_0812300	28.0630346488738	95.5547696920815	73.2227313777341	95.3030640435869	91.2890268534689	91.9918403317735	73.4119068940004	87.1104757550753	77.3143053335263
PBANKA_0812400	9.96340959072103	8.96807665681423	9.59753523432897	1.64657623236734	1.4581207296709	1.69293397927395	2.65399250953233	2.54448345631729	3.65622601060938
PBANKA_0812500	20.5599241112083	16.5599976763951	20.0039928266404	2.54370117614398	2.61400170642173	3.04626500919507	8.49340831925332	8.36843733613611	10.8050928973738
PBANKA_0812600	5.9027614316692	43.2304839072676	9.00527030067371	2956.0318332889	3024.16391797678	2752.04630772069	276.100853964386	330.680744319763	294.463166677759
PBANKA_0812700	92.4064566338608	177.768193615751	138.157456743225	39.2265794012501	40.9771045349782	43.7261650343335	158.703453760189	171.94850431654	183.285650481796
PBANKA_0812800	158.516892464142	114.493353103159	102.372413070853	11.7261076007919	12.1203006810983	13.9604422377075	22.344848901209	31.3196928380774	39.6308665691986
PBANKA_0812900	61.4819849743507	55.1760886769371	50.7687324805718	1682.35699451733	1563.4415218503	1636.95070008871	20.6073425453325	46.8849433214575	45.2462894356212
PBANKA_0813000	1036.34072589598	879.645366065825	879.547762593134	168.838898386998	196.516475703902	214.955401472728	497.458045255215	573.806785782709	518.68989802011
PBANKA_0813100	7.39068556886883	21.0626654291076	18.3737512094902	5.14411868692617	4.83427499133671	5.4705398010655	3.08610350932125	4.86846949382297	4.37676152053023
PBANKA_0813200	53.1757854694341	45.3157982759678	46.0505935386107	14.707272899213	14.3731031925698	14.1098915099221	26.9381400595526	28.6107790660957	33.1532256309438
PBANKA_0813300	30.87797435831	40.1315695079711	30.7149330362206	487.955519039515	493.344276931339	455.636067691197	27.8224313089576	35.0069825717478	36.6363128936429
PBANKA_0813400	129.096652931186	134.676603759248	125.87419052573	36.7639694616981	33.4725423890531	35.6299796531908	49.5943396554507	59.5824975998754	69.4169185582216
PBANKA_0813500	285.928738456507	307.401866208415	294.055663522755	79.001596040831	92.9357941035846	94.2519048579263	260.961407434251	279.511004814111	293.389204034132
PBANKA_0813600	2.54398428987263	7.58410629013672	2.86142018879485	1.47453320963503	1.11232134714025	1.86617567634387	59.9450721183047	49.2243798552739	56.5688349500982
PBANKA_0813700	41.6481310563397	42.7931473464739	60.7952784846129	11.4346943153306	9.05710853234659	8.49431687163415	5.36378540970153	18.2056976315705	12.3092828466705
PBANKA_0813800	24.1006393169958	21.5162227407341	27.3902148031089	17.0608953588882	18.3533022278141	15.9939369269958	6.69540343967526	11.1804401925644	8.3544096597601
PBANKA_0813900	339.990544865927	296.229390417406	321.155728623343	31.2607866985263	41.5090518719063	39.0030716355868	62.8882887000748	103.749050050793	111.106664294759
PBANKA_0814000	258.191387806732	228.519465189772	257.43662272217	76.6555278159579	87.8947186142989	94.8596695390864	91.6917991291144	162.303574332699	146.699672282237
PBANKA_0814100	26.9980772342458	20.9720737856895	23.3878430528477	6.04601490503861	6.59175659593564	4.79073155179824	11.7863489239243	13.2301076209739	13.5463216413
PBANKA_0814200	1009.08357843654	791.443566800574	834.803609286473	115.783666696156	159.03349790892	150.538171225072	151.480160625728	351.374945328334	268.141982383168
PBANKA_0814300	55.6221750291905	54.0624573423468	55.2276342658505	3.38373607290396	7.27473294653494	8.09945633678495	26.0406992546894	28.8384370046305	34.239903102065
PBANKA_0814400	232.78241432671	206.001872160635	187.700404935385	40.50870400914	55.8037715843424	52.8749774964096	31.154145653792	68.113161526671	66.4101795659491
PBANKA_0814500	13.8601897333012	18.9615579127421	18.1473929539475	3.02836653100081	3.66227994226245	4.18682335910329	4.79434243812363	6.5942474499524	6.35698579889694
PBANKA_0814600	7.24119552200746	8.87766478456908	9.54602795353279	2.96721954105413	2.07581389031673	2.63227767357311	4.9290107870314	5.16163075598214	8.05644778872118
PBANKA_0814700	91.8093228268568	83.6021859226025	75.9956070002331	7.00890727217291	8.36523155930096	9.32987344059045	11.0725558058711	24.7350431472549	22.2436382851211
PBANKA_0814800	81.5513092533244	88.9300507406683	106.530274074993	86.1739627513897	91.0903368464669	105.880914689405	13.431518562945	82.137005800638	43.0778624134043
PBANKA_0814900	18.1980955101128	12.9823530251339	18.0814482415102	1.24336758584398	1.61442995974698	2.09358741043152	2.4933456924175	3.45851637002837	5.40358330074472
PBANKA_0815000	15.1649627530566	16.434375833121	20.394288622114	2.02286966972734	2.24398109155758	2.25404748358397	6.90061510184396	5.07463697919592	9.35919253753566
PBANKA_0815100	0.900399433900292	2.19047947519868	1.25560381759571	198.133882920433	186.628300633087	158.330644162553	18.6725829896515	22.493436228352	21.1205574315311
PBANKA_0815200	179.006285510609	205.242518234819	199.999861669042	66.5898894069283	78.1714724518009	75.3324434287081	83.6485128281188	100.071841229744	108.223996329695
PBANKA_0815300	37.8912833298433	34.0609260830021	46.7886469053894	11.084543554389	11.5250844097241	8.7140545373177	17.6711527733365	24.3488626602911	24.7611175964741
PBANKA_0815400	16.5277320086738	44.4469379023869	14.5378832416501	4047.2528794397	4366.80854038471	4014.71617368974	118.528929983584	201.993286145664	132.54776446813
PBANKA_0815500	4.95280691316834	14.3774537731141	4.80464116651798	14.3785858057274	13.7658056366342	12.109069451832	150.708606233996	126.983507531855	130.163160443268
PBANKA_0815600	197.184853501541	201.303567218798	163.807943227212	64.9261203114809	63.6604185364763	68.5593083425747	339.226879922058	308.457128290006	289.041082455895
PBANKA_0815700	29.9752487962188	52.5039000135584	55.914011575353	816.377908930655	697.880586866651	704.069140807284	16.0647825971206	47.3426498668888	35.0750226899202
PBANKA_0815800	6.11232692628467	27.6746955491047	14.3480906758781	77.9858979686992	82.6663321177794	71.0582276761703	88.057626095088	80.1802401630223	83.8485352151633
PBANKA_0815900	41.2938006240806	77.806984357442	67.40390571438	250.535759735244	253.332080241993	201.596937588012	205.15469443349	172.121903901595	217.253545650426
PBANKA_0816000	46.1626214527976	71.2290671512611	61.2076965748916	70.2486745391771	65.2001621878208	85.9716828674653	52.3484826042986	61.4878706153957	65.2295371698914
PBANKA_0816100	485.303477129687	503.142487289021	420.14334825653	11.5716724243164	28.3176158956649	31.8182952816629	472.300162382301	605.607177097241	523.406093243987
PBANKA_0816200	25.5082586121129	62.4756887827809	34.3478288488575	29.7459855835644	27.0662499521013	31.031609123408	834.562945031178	577.418699966306	737.747179035156
PBANKA_0816300	31.3683196385551	25.308433833174	27.8735530813685	119.010292930404	122.465610272455	111.630578345019	8.05444883924113	15.076982494818	13.8310741687028
PBANKA_0816400	280.751400378108	251.181594945983	322.601902515228	36.9018109366029	47.3214015082071	43.4139453239299	52.8570107210261	73.5090052831641	94.5223066453602
PBANKA_0816500	11.6880484072967	8.53327127598796	8.24610507183784	4.45836736931314	4.04946406712527	3.38153925849131	5.21419582750873	4.96547327673647	8.53879820061393
PBANKA_0816600	57.2113800300245	59.714300208844	70.7907651362136	42.0975164474335	50.2958580200523	36.3388080636151	11.2939066725019	27.3563962158492	23.4362759123233
PBANKA_0816700	64.0674267351933	98.810290649029	84.1592015010606	210.653810109302	194.92936596515	209.936621460952	18.6293253725694	43.0892473971725	37.4857711581926
PBANKA_0816800	19.9744114783725	26.0111064287354	17.2140595555453	1238.70609810127	1207.77076446448	1153.70746904686	7.35828933068286	34.9032600303044	17.9654225138299
PBANKA_0816900	152.442212181913	246.801772038256	246.739745867683	201.70946437139	228.539527741252	213.211561561393	327.694832506399	352.70213841724	312.210006819263
PBANKA_0817000	4.84111890206215	22.6093349340682	6.64488769943552	55.8626762753543	48.4513518727574	53.278769894215	290.190575082018	194.241078394212	242.997695709484
PBANKA_0817100	45.2790251634272	77.5959111424352	63.2239778529318	285.138050098722	333.77035176236	316.978800355078	61.1010820501091	88.8327960675512	84.1000068585607
PBANKA_0817200	50.7592077266384	31.2732320808032	43.1704215773391	3.73056902037662	5.12179487504199	5.85730338948462	11.7537300155966	14.9383103683986	18.8785712550407
PBANKA_0817300	5.44870286000234	8.48926695024419	4.43228147611284	23.8835371145805	22.4128778872521	20.4301803805455	1.04162797018757	5.54585327012125	2.95045973539071
PBANKA_0817400	33.064901501976	28.6688604720712	32.3529913332379	3.29672059064742	4.9240566952672	3.93288772794703	13.40750827374	18.6077197737684	18.7380440364745
PBANKA_0817500	57.1254770570065	50.7946207133627	55.4035184514105	2.05386682803517	3.7078630852138	4.06859922229924	6.20753966017189	9.65278244853537	10.5436849402851
PBANKA_0817600	48.7547959531883	36.9319905484101	63.1082008061919	4.50144074856907	8.53165572641374	5.44934556470849	9.63388041205159	23.8898294712916	17.7215480000675
PBANKA_0817700	100.879969618159	142.030312922053	114.768254647173	36.7650280269	45.4346192928554	39.0328222623112	31.6171829095776	55.2720634318404	42.0381123007037
PBANKA_0817800	472.220914533536	542.962409416651	503.531296946153	78.3898856889418	82.7022271816604	106.689390367305	114.876684712115	188.875917085272	188.579648695872
PBANKA_0817900	43.6745546991794	75.3048088487466	102.994742214708	4.47310434097916	10.2241537350629	7.77796960548115	13.6385820556934	34.5199442396324	21.7923644724302
PBANKA_0818000	11.8134066801009	32.5543344926962	23.9210127052283	15.8785900306619	14.4449683441049	14.2719067278937	109.620181544059	90.7100584140809	97.1046988172277
PBANKA_0818100	14.6172866386872	24.6056196466069	24.4921079785201	11.1323509421683	10.2835199054241	11.1726596047777	56.1476467352446	51.0969810741582	61.9582909244785
PBANKA_0818200	0.977972308205548	9.25243552686484	2.90939502021766	21.5118851773284	17.5777575593157	16.5907802692807	118.187917011191	86.2900640503051	96.1227839491163
PBANKA_0818300	0.94035798865918	5.93104841465695	2.18554313417793	2.04392341681822	2.08148891143849	2.10542896818282	7.16196272992876	6.98318092237753	8.96194870315915
PBANKA_0818400	0.301679593378661	1.32028297106514	0.520855676288967	9.6858967158052	6.8684900540701	8.88847876940641	6.48563476488317	4.67430832909474	6.61732739648708
PBANKA_0818500	28.8729437088462	77.1003216415317	53.7286573330596	28.8786123699491	27.8459461328307	28.3980006324119	306.63275273738	280.770063394355	248.592066282713
PBANKA_0818600	55.084321484847	56.1431463049893	76.4186461398765	5.25854769439587	7.08035865425507	9.26334967482737	8.45541172223783	19.8715784606031	18.6397711678153
PBANKA_0818700	18.189130982997	18.9233686291828	19.9605203152378	3.0975990991874	2.49041859138481	3.63326237872257	2.32292255298468	5.68000075335133	5.50571968540077
PBANKA_0818800	25.7436828189401	25.0748777933942	21.9274257038463	10.0032016634868	8.53165572641374	8.91711092406843	7.39037401472451	10.0477812188079	15.6448040938096
PBANKA_0818900	1547.32993654824	1366.25806741919	1409.85526012673	210.941172624567	229.0615974672	269.088030550115	277.520364965067	441.939860713245	472.381944728698
PBANKA_0819000	23.5170234971902	110.214798375569	54.3215642190261	3334.8328266887	2847.85780639406	3277.00448765983	132.128929794097	147.441270777365	143.019479204854
PBANKA_0819100	1348.37111547273	932.384694200507	986.207417481394	160.795592377158	190.0038957258	229.251540804014	173.819045978147	354.755950927381	322.401715057856
PBANKA_0819200	212.329858022823	219.591973071666	184.771902886054	83.7760225391655	81.1301142572551	100.734115727709	44.4867439419351	80.0989693823842	90.9206368528979
PBANKA_0819300	476.963946747126	391.362307396953	498.561088332183	69.8766643590242	82.7223467079121	85.2497576480141	207.595791001078	292.171092788707	274.109472279209
PBANKA_0819400	7.65429166549799	16.3419391228488	7.00559735490144	14.8916673426267	16.4262245286398	13.9663178598811	48.4399137946844	40.8357016644	51.8650959777179
PBANKA_0819500	11.8814380188537	35.504501357032	26.8453641455415	29.725996867588	28.7187687121033	34.2348063611936	17.618956391627	19.545196445992	26.7847553966419
PBANKA_0819600	3.7941880646135	2.91428870383032	3.52732120082039	43.3164569880651	41.1937653655987	38.9936981504545	1.94056717733575	8.75181228380779	5.44884497048309
PBANKA_0819700	90.333757942144	75.7412720291285	116.194647218397	65.9680124739391	66.4398740297111	85.3015337973921	18.420368314896	39.1712373079091	36.4637713886493
